Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag,,
437.2875937,0.235901059,-0.154419063,-0.631409173,,437.29
437.3494664,0.257568556,-0.1654054,-0.617981429,,437.35
437.4115748,0.238342467,-0.168151984,-0.631409173,,437.42
437.4736149,0.243835635,-0.170593392,-0.61248826,,437.48
437.537764,0.235901059,-0.168151984,-0.620728013,,437.54
437.5985738,0.252075388,-0.1654054,-0.623169421,,437.6
437.6625578,0.243835635,-0.170593392,-0.623169421,,437.67
437.7237419,0.246582219,-0.168151984,-0.634155757,,437.73
437.7856652,0.235901059,-0.1654054,-0.623169421,,437.79
437.8475129,0.238342467,-0.154419063,-0.625916005,,437.85
437.911992,0.238342467,-0.159912231,-0.617981429,,437.92
437.9735433,0.246582219,-0.170593392,-0.623169421,,437.98
438.0375636,0.238342467,-0.154419063,-0.620728013,,438.04
438.0974955,0.235901059,-0.170593392,-0.623169421,,438.1
438.1596132,0.233154475,-0.162658816,-0.623169421,,438.16
438.2235501,0.241089051,-0.1654054,-0.631409173,,438.23
438.2847861,0.235901059,-0.170593392,-0.620728013,,438.29
438.3505328,0.241089051,-0.170593392,-0.628662589,,438.36
438.410621,0.246582219,-0.157165647,-0.617981429,,438.42
438.4715337,0.235901059,-0.162658816,-0.61248826,,438.48
438.5345565,0.252075388,-0.1654054,-0.631409173,,438.54
438.5965462,0.230407891,-0.157165647,-0.617981429,,438.6
438.6606556,0.249328804,-0.159912231,-0.61248826,,438.67
438.7215414,0.235901059,-0.173339976,-0.623169421,,438.73
438.7845135,0.235901059,-0.148925895,-0.623169421,,438.79
438.8466687,0.243835635,-0.151672479,-0.634155757,,438.85
438.9085311,0.243835635,-0.162658816,-0.623169421,,438.91
438.9717932,0.249328804,-0.154419063,-0.628662589,,438.98
439.0335885,0.233154475,-0.1654054,-0.631409173,,439.04
439.0956601,0.243835635,-0.1654054,-0.620728013,,439.1
439.1595857,0.241089051,-0.154419063,-0.628662589,,439.16
439.220628,0.241089051,-0.170593392,-0.625916005,,439.23
439.2836921,0.246582219,-0.170593392,-0.617981429,,439.29
439.345576,0.241089051,-0.173339976,-0.623169421,,439.35
439.4075933,0.238342467,-0.1654054,-0.615234844,,439.41
439.4728477,0.241089051,-0.170593392,-0.609741676,,439.48
439.5348156,0.243835635,-0.168151984,-0.628662589,,439.54
439.5955975,0.238342467,-0.159912231,-0.64239551,,439.6
439.6577976,0.252075388,-0.1654054,-0.620728013,,439.66
439.7216581,0.233154475,-0.170593392,-0.625916005,,439.73
439.7836229,0.243835635,-0.159912231,-0.631409173,,439.79
439.8456761,0.252075388,-0.168151984,-0.625916005,,439.85
439.9076161,0.254821972,-0.173339976,-0.615234844,,439.91
439.9718066,0.246582219,-0.154419063,-0.625916005,,439.98
440.0327688,0.238342467,-0.168151984,-0.625916005,,440.04
440.0947101,0.254821972,-0.1654054,-0.634155757,,440.1
440.1566068,0.246582219,-0.168151984,-0.623169421,,440.16
440.2186652,0.260009964,-0.159912231,-0.634155757,,440.22
440.2817393,0.235901059,-0.173339976,-0.617981429,,440.29
440.3451459,0.246582219,-0.1654054,-0.609741676,,440.35
440.4069288,0.249328804,-0.162658816,-0.620728013,,440.41
440.4707688,0.238342467,-0.168151984,-0.61248826,,440.48
440.5308804,0.235901059,-0.151672479,-0.631409173,,440.54
440.5936645,0.254821972,-0.162658816,-0.634155757,,440.6
440.6557248,0.233154475,-0.1654054,-0.628662589,,440.66
440.7207976,0.241089051,-0.170593392,-0.628662589,,440.73
440.7808461,0.241089051,-0.168151984,-0.620728013,,440.79
440.8426815,0.238342467,-0.162658816,-0.615234844,,440.85
440.9056764,0.249328804,-0.162658816,-0.625916005,,440.91
440.9677232,0.238342467,-0.170593392,-0.620728013,,440.97
441.0316318,0.254821972,-0.162658816,-0.631409173,,441.04
441.0927059,0.257568556,-0.162658816,-0.61248826,,441.1
441.1577123,0.238342467,-0.151672479,-0.617981429,,441.16
441.2197829,0.235901059,-0.162658816,-0.617981429,,441.22
441.2807556,0.249328804,-0.162658816,-0.623169421,,441.29
441.3427348,0.238342467,-0.162658816,-0.625916005,,441.35
441.4050991,0.233154475,-0.151672479,-0.615234844,,441.41
441.4669952,0.252075388,-0.157165647,-0.628662589,,441.47
441.5317412,0.246582219,-0.143737903,-0.615234844,,441.54
441.5917873,0.235901059,-0.162658816,-0.639648926,,441.6
441.6559099,0.241089051,-0.170593392,-0.61248826,,441.66
441.7166966,0.241089051,-0.162658816,-0.623169421,,441.72
441.778668,0.246582219,-0.159912231,-0.636902341,,441.78
441.841685,0.238342467,-0.1654054,-0.625916005,,441.85
441.9048627,0.243835635,-0.159912231,-0.620728013,,441.91
441.9690039,0.246582219,-0.17608656,-0.628662589,,441.97
442.0286963,0.249328804,-0.162658816,-0.625916005,,442.03
442.0907707,0.246582219,-0.151672479,-0.623169421,,442.1
442.1558294,0.238342467,-0.162658816,-0.634155757,,442.16
442.2156802,0.257568556,-0.170593392,-0.636902341,,442.22
442.2786805,0.238342467,-0.151672479,-0.620728013,,442.28
442.3428669,0.243835635,-0.1654054,-0.623169421,,442.35
442.4029169,0.246582219,-0.168151984,-0.617981429,,442.41
442.4677319,0.224914722,-0.168151984,-0.628662589,,442.47
442.5278438,0.238342467,-0.154419063,-0.615234844,,442.53
442.5908435,0.241089051,-0.168151984,-0.623169421,,442.6
442.6537386,0.254821972,-0.157165647,-0.617981429,,442.66
442.7177575,0.241089051,-0.168151984,-0.634155757,,442.72
442.7793521,0.235901059,-0.170593392,-0.615234844,,442.78
442.8397071,0.246582219,-0.162658816,-0.620728013,,442.84
442.9031154,0.235901059,-0.17608656,-0.625916005,,442.91
442.966931,0.235901059,-0.173339976,-0.631409173,,442.97
443.0277267,0.249328804,-0.159912231,-0.623169421,,443.03
443.0901411,0.243835635,-0.159912231,-0.634155757,,443.1
443.1527578,0.238342467,-0.168151984,-0.625916005,,443.16
443.2147825,0.233154475,-0.168151984,-0.61248826,,443.22
443.2783704,0.252075388,-0.17608656,-0.623169421,,443.28
443.3398765,0.249328804,-0.162658816,-0.636902341,,443.34
443.4017735,0.252075388,-0.154419063,-0.604248508,,443.41
443.465736,0.241089051,-0.173339976,-0.623169421,,443.47
443.5261234,0.238342467,-0.17608656,-0.623169421,,443.53
443.5898691,0.241089051,-0.159912231,-0.64239551,,443.59
443.6539031,0.246582219,-0.173339976,-0.625916005,,443.66
443.7139425,0.246582219,-0.157165647,-0.620728013,,443.72
443.7768008,0.241089051,-0.157165647,-0.628662589,,443.78
443.8399012,0.235901059,-0.154419063,-0.623169421,,443.84
443.9032838,0.246582219,-0.162658816,-0.604248508,,443.91
443.963754,0.241089051,-0.148925895,-0.623169421,,443.97
444.0259345,0.238342467,-0.17608656,-0.620728013,,444.03
444.0878498,0.249328804,-0.162658816,-0.620728013,,444.09
444.1501237,0.238342467,-0.170593392,-0.617981429,,444.16
444.2147687,0.265503132,-0.143737903,-0.623169421,,444.22
444.2777655,0.243835635,-0.1654054,-0.617981429,,444.28
444.3399252,0.238342467,-0.1654054,-0.609741676,,444.34
444.400923,0.235901059,-0.159912231,-0.639648926,,444.41
444.461863,0.252075388,-0.170593392,-0.634155757,,444.47
444.5248604,0.249328804,-0.168151984,-0.61248826,,444.53
444.5877963,0.233154475,-0.168151984,-0.623169421,,444.59
444.6500416,0.249328804,-0.168151984,-0.623169421,,444.66
444.7117812,0.235901059,-0.154419063,-0.615234844,,444.72
444.7738088,0.235901059,-0.162658816,-0.625916005,,444.78
444.8370205,0.243835635,-0.159912231,-0.625916005,,444.84
444.8995249,0.238342467,-0.151672479,-0.623169421,,444.9
444.9617911,0.241089051,-0.159912231,-0.625916005,,444.97
445.0248213,0.241089051,-0.1654054,-0.620728013,,445.03
445.0859047,0.238342467,-0.162658816,-0.628662589,,445.09
445.1508476,0.235901059,-0.154419063,-0.615234844,,445.16
445.2118046,0.227661307,-0.170593392,-0.623169421,,445.22
445.2741459,0.252075388,-0.168151984,-0.620728013,,445.28
445.3374996,0.243835635,-0.168151984,-0.623169421,,445.34
445.3988383,0.235901059,-0.1654054,-0.617981429,,445.4
445.4614242,0.249328804,-0.151672479,-0.609741676,,445.47
445.5239717,0.235901059,-0.162658816,-0.620728013,,445.53
445.5878316,0.241089051,-0.159912231,-0.639648926,,445.59
445.6478341,0.246582219,-0.159912231,-0.631409173,,445.65
445.7113694,0.238342467,-0.170593392,-0.639648926,,445.72
445.7738655,0.238342467,-0.159912231,-0.631409173,,445.78
445.8360233,0.235901059,-0.159912231,-0.609741676,,445.84
445.9000394,0.241089051,-0.154419063,-0.628662589,,445.91
445.9598447,0.238342467,-0.154419063,-0.617981429,,445.96
446.023049,0.230407891,-0.159912231,-0.628662589,,446.03
446.0858287,0.260009964,-0.168151984,-0.64239551,,446.09
446.1478966,0.246582219,-0.159912231,-0.617981429,,446.15
446.20987,0.241089051,-0.170593392,-0.609741676,,446.21
446.2728537,0.233154475,-0.168151984,-0.615234844,,446.28
446.3349929,0.238342467,-0.151672479,-0.620728013,,446.34
446.3990435,0.243835635,-0.170593392,-0.634155757,,446.4
446.4609496,0.241089051,-0.170593392,-0.623169421,,446.47
446.524082,0.230407891,-0.162658816,-0.625916005,,446.53
446.5838485,0.233154475,-0.173339976,-0.615234844,,446.59
446.6458649,0.235901059,-0.154419063,-0.61248826,,446.65
446.7089871,0.241089051,-0.154419063,-0.625916005,,446.71
446.7708828,0.241089051,-0.1654054,-0.623169421,,446.78
446.8338508,0.238342467,-0.168151984,-0.620728013,,446.84
446.8979217,0.246582219,-0.178833144,-0.615234844,,446.9
446.9601208,0.233154475,-0.159912231,-0.61248826,,446.97
447.0230185,0.260009964,-0.159912231,-0.620728013,,447.03
447.0841019,0.238342467,-0.1654054,-0.623169421,,447.09
447.1448533,0.254821972,-0.173339976,-0.625916005,,447.15
447.2081997,0.233154475,-0.1654054,-0.639648926,,447.21
447.2713318,0.233154475,-0.17608656,-0.609741676,,447.28
447.3336465,0.241089051,-0.159912231,-0.623169421,,447.34
447.3949181,0.257568556,-0.170593392,-0.604248508,,447.4
447.4569239,0.233154475,-0.170593392,-0.617981429,,447.46
447.5201455,0.241089051,-0.151672479,-0.617981429,,447.53
447.5820974,0.233154475,-0.157165647,-0.620728013,,447.59
447.6455021,0.246582219,-0.159912231,-0.623169421,,447.65
447.7069367,0.246582219,-0.170593392,-0.625916005,,447.71
447.7691423,0.243835635,-0.1654054,-0.636902341,,447.77
447.8332388,0.243835635,-0.168151984,-0.631409173,,447.84
447.8955518,0.238342467,-0.159912231,-0.617981429,,447.9
447.9569229,0.243835635,-0.157165647,-0.628662589,,447.96
448.0209797,0.233154475,-0.151672479,-0.617981429,,448.03
448.0809848,0.246582219,-0.159912231,-0.620728013,,448.09
448.1439678,0.241089051,-0.1654054,-0.628662589,,448.15
448.206166,0.243835635,-0.154419063,-0.615234844,,448.21
448.2690634,0.238342467,-0.168151984,-0.617981429,,448.27
448.3312802,0.233154475,-0.162658816,-0.625916005,,448.34
448.3939415,0.243835635,-0.159912231,-0.620728013,,448.4
448.4570034,0.230407891,-0.157165647,-0.625916005,,448.46
448.5201073,0.252075388,-0.157165647,-0.609741676,,448.53
448.5809973,0.241089051,-0.1654054,-0.628662589,,448.59
448.6449191,0.241089051,-0.1654054,-0.617981429,,448.65
448.7069861,0.238342467,-0.146484487,-0.634155757,,448.71
448.7700666,0.230407891,-0.17608656,-0.623169421,,448.78
448.8301201,0.243835635,-0.154419063,-0.625916005,,448.84
448.8931304,0.252075388,-0.1654054,-0.61248826,,448.9
448.9552048,0.254821972,-0.159912231,-0.628662589,,448.96
449.0171317,0.246582219,-0.162658816,-0.617981429,,449.02
449.0810499,0.241089051,-0.1654054,-0.631409173,,449.09
449.1429694,0.243835635,-0.168151984,-0.620728013,,449.15
449.2060691,0.230407891,-0.159912231,-0.609741676,,449.21
449.2679482,0.241089051,-0.173339976,-0.617981429,,449.27
449.3289768,0.249328804,-0.154419063,-0.634155757,,449.33
449.3919684,0.235901059,-0.159912231,-0.634155757,,449.4
449.4552359,0.238342467,-0.1654054,-0.617981429,,449.46
449.5170092,0.254821972,-0.168151984,-0.623169421,,449.52
449.5800515,0.227661307,-0.168151984,-0.620728013,,449.59
449.6409941,0.238342467,-0.1654054,-0.625916005,,449.65
449.7060922,0.246582219,-0.162658816,-0.631409173,,449.71
449.7673517,0.252075388,-0.138244734,-0.617981429,,449.77
449.8292122,0.238342467,-0.1654054,-0.615234844,,449.83
449.8910431,0.257568556,-0.1654054,-0.623169421,,449.9
449.9531589,0.227661307,-0.157165647,-0.644836918,,449.96
450.0172247,0.241089051,-0.1654054,-0.639648926,,450.02
450.0790829,0.235901059,-0.159912231,-0.617981429,,450.08
450.1410605,0.233154475,-0.146484487,-0.617981429,,450.15
450.2031047,0.233154475,-0.143737903,-0.620728013,,450.21
450.265207,0.249328804,-0.159912231,-0.617981429,,450.27
450.3283741,0.241089051,-0.154419063,-0.628662589,,450.33
450.3901887,0.241089051,-0.154419063,-0.625916005,,450.4
450.4541233,0.246582219,-0.154419063,-0.625916005,,450.46
450.5181419,0.243835635,-0.170593392,-0.620728013,,450.52
450.5789379,0.243835635,-0.168151984,-0.615234844,,450.58
450.6410649,0.252075388,-0.162658816,-0.623169421,,450.65
450.7032067,0.238342467,-0.168151984,-0.615234844,,450.71
450.7670762,0.238342467,-0.168151984,-0.617981429,,450.77
450.8280563,0.252075388,-0.162658816,-0.628662589,,450.83
450.8900656,0.241089051,-0.162658816,-0.636902341,,450.9
450.9522452,0.246582219,-0.1654054,-0.61248826,,450.96
451.0154572,0.243835635,-0.170593392,-0.625916005,,451.02
451.0760739,0.252075388,-0.1654054,-0.631409173,,451.08
451.1410694,0.235901059,-0.1654054,-0.636902341,,451.15
451.2015085,0.252075388,-0.168151984,-0.631409173,,451.21
451.2652878,0.246582219,-0.173339976,-0.623169421,,451.27
451.3281647,0.241089051,-0.1654054,-0.625916005,,451.33
451.3903469,0.238342467,-0.157165647,-0.623169421,,451.4
451.4511743,0.238342467,-0.168151984,-0.636902341,,451.46
451.515216,0.238342467,-0.154419063,-0.620728013,,451.52
451.5772667,0.252075388,-0.1654054,-0.625916005,,451.58
451.640342,0.249328804,-0.162658816,-0.625916005,,451.65
451.7002407,0.246582219,-0.173339976,-0.623169421,,451.71
451.7640601,0.246582219,-0.159912231,-0.620728013,,451.77
451.8250874,0.235901059,-0.170593392,-0.628662589,,451.83
451.8881858,0.254821972,-0.1654054,-0.61248826,,451.89
451.9520996,0.235901059,-0.173339976,-0.617981429,,451.96
452.0125479,0.254821972,-0.162658816,-0.623169421,,452.02
452.075105,0.235901059,-0.1654054,-0.631409173,,452.08
452.137215,0.243835635,-0.162658816,-0.623169421,,452.14
452.2023295,0.243835635,-0.170593392,-0.625916005,,452.21
452.2622073,0.243835635,-0.154419063,-0.61248826,,452.27
452.3243131,0.233154475,-0.1654054,-0.64239551,,452.33
452.3881111,0.243835635,-0.154419063,-0.617981429,,452.39
452.4491396,0.230407891,-0.148925895,-0.625916005,,452.45
452.5129668,0.243835635,-0.168151984,-0.615234844,,452.52
452.5761624,0.252075388,-0.162658816,-0.625916005,,452.58
452.6371871,0.238342467,-0.159912231,-0.617981429,,452.64
452.7003597,0.252075388,-0.1654054,-0.636902341,,452.71
452.7619004,0.243835635,-0.162658816,-0.625916005,,452.77
452.8261615,0.246582219,-0.170593392,-0.625916005,,452.83
452.8882638,0.243835635,-0.159912231,-0.623169421,,452.89
452.9481836,0.246582219,-0.159912231,-0.623169421,,452.95
453.0111428,0.249328804,-0.159912231,-0.590820763,,453.02
453.0732384,0.241089051,-0.154419063,-0.628662589,,453.08
453.1363609,0.241089051,-0.151672479,-0.615234844,,453.14
453.1981316,0.249328804,-0.1654054,-0.623169421,,453.2
453.2601781,0.233154475,-0.168151984,-0.620728013,,453.27
453.3242265,0.238342467,-0.146484487,-0.636902341,,453.33
453.3871316,0.252075388,-0.154419063,-0.615234844,,453.39
453.449258,0.241089051,-0.162658816,-0.639648926,,453.45
453.5102971,0.252075388,-0.157165647,-0.625916005,,453.52
453.5743523,0.238342467,-0.154419063,-0.628662589,,453.58
453.6381769,0.243835635,-0.178833144,-0.623169421,,453.64
453.6972044,0.257568556,-0.159912231,-0.623169421,,453.7
453.7601447,0.235901059,-0.1654054,-0.623169421,,453.77
453.8222025,0.238342467,-0.1654054,-0.617981429,,453.83
453.8842005,0.241089051,-0.151672479,-0.625916005,,453.89
453.9481916,0.249328804,-0.1654054,-0.625916005,,453.95
454.0092778,0.235901059,-0.159912231,-0.615234844,,454.01
454.0757599,0.249328804,-0.162658816,-0.625916005,,454.08
454.135156,0.257568556,-0.162658816,-0.625916005,,454.14
454.1982192,0.246582219,-0.159912231,-0.623169421,,454.2
454.2591512,0.235901059,-0.168151984,-0.61248826,,454.26
454.3235508,0.241089051,-0.1654054,-0.623169421,,454.33
454.38418,0.235901059,-0.143737903,-0.61248826,,454.39
454.4472987,0.238342467,-0.1654054,-0.609741676,,454.45
454.5082746,0.246582219,-0.159912231,-0.623169421,,454.51
454.5715604,0.238342467,-0.157165647,-0.623169421,,454.58
454.6333898,0.238342467,-0.173339976,-0.623169421,,454.64
454.6962217,0.252075388,-0.143737903,-0.606995092,,454.7
454.7602708,0.249328804,-0.1654054,-0.620728013,,454.77
454.8204356,0.227661307,-0.170593392,-0.625916005,,454.83
454.8854161,0.243835635,-0.17608656,-0.639648926,,454.89
454.9452361,0.235901059,-0.154419063,-0.623169421,,454.95
455.007316,0.235901059,-0.148925895,-0.623169421,,455.01
455.0725104,0.246582219,-0.173339976,-0.623169421,,455.08
455.1344712,0.238342467,-0.13549815,-0.636902341,,455.14
455.1954751,0.238342467,-0.170593392,-0.628662589,,455.2
455.2576367,0.235901059,-0.159912231,-0.617981429,,455.26
455.3214408,0.235901059,-0.159912231,-0.617981429,,455.33
455.382569,0.233154475,-0.157165647,-0.617981429,,455.39
455.4442137,0.238342467,-0.154419063,-0.625916005,,455.45
455.50723,0.246582219,-0.162658816,-0.61248826,,455.51
455.5706014,0.252075388,-0.159912231,-0.625916005,,455.58
455.6333821,0.227661307,-0.170593392,-0.623169421,,455.64
455.6942685,0.238342467,-0.170593392,-0.617981429,,455.7
455.7564285,0.243835635,-0.159912231,-0.61248826,,455.76
455.8194087,0.249328804,-0.159912231,-0.631409173,,455.82
455.8832499,0.230407891,-0.173339976,-0.620728013,,455.89
455.9433121,0.238342467,-0.170593392,-0.620728013,,455.95
456.0064872,0.249328804,-0.154419063,-0.634155757,,456.01
456.0703144,0.238342467,-0.1654054,-0.615234844,,456.08
456.1316806,0.249328804,-0.168151984,-0.606995092,,456.14
456.1942996,0.243835635,-0.1654054,-0.606995092,,456.2
456.2574433,0.249328804,-0.170593392,-0.631409173,,456.26
456.320281,0.243835635,-0.151672479,-0.623169421,,456.33
456.3803378,0.249328804,-0.168151984,-0.625916005,,456.39
456.4462756,0.246582219,-0.162658816,-0.61248826,,456.45
456.5072541,0.235901059,-0.159912231,-0.609741676,,456.51
456.5674035,0.238342467,-0.157165647,-0.625916005,,456.57
456.6314953,0.230407891,-0.1654054,-0.628662589,,456.64
456.6927069,0.246582219,-0.168151984,-0.628662589,,456.7
456.7562695,0.238342467,-0.173339976,-0.625916005,,456.76
456.8195604,0.241089051,-0.170593392,-0.631409173,,456.82
456.8793618,0.246582219,-0.162658816,-0.615234844,,456.88
456.942373,0.238342467,-0.170593392,-0.636902341,,456.95
457.0042714,0.254821972,-0.170593392,-0.625916005,,457.01
457.0672884,0.246582219,-0.162658816,-0.617981429,,457.07
457.1292698,0.246582219,-0.1654054,-0.628662589,,457.13
457.1913416,0.238342467,-0.159912231,-0.617981429,,457.2
457.2552752,0.227661307,-0.1654054,-0.604248508,,457.26
457.3173028,0.238342467,-0.168151984,-0.625916005,,457.32
457.3798551,0.238342467,-0.1654054,-0.623169421,,457.38
457.4423012,0.233154475,-0.170593392,-0.620728013,,457.45
457.5053041,0.235901059,-0.162658816,-0.61248826,,457.51
457.5674975,0.243835635,-0.151672479,-0.617981429,,457.57
457.6291155,0.241089051,-0.151672479,-0.634155757,,457.63
457.6920344,0.235901059,-0.157165647,-0.634155757,,457.7
457.753298,0.227661307,-0.159912231,-0.625916005,,457.76
457.8163118,0.246582219,-0.157165647,-0.636902341,,457.82
457.8803641,0.249328804,-0.170593392,-0.61248826,,457.89
457.9404141,0.241089051,-0.1654054,-0.620728013,,457.95
458.0033268,0.252075388,-0.173339976,-0.620728013,,458.01
458.0674442,0.241089051,-0.157165647,-0.620728013,,458.07
458.1283211,0.265503132,-0.154419063,-0.625916005,,458.13
458.1914346,0.233154475,-0.168151984,-0.623169421,,458.2
458.2534327,0.243835635,-0.170593392,-0.634155757,,458.26
458.315373,0.238342467,-0.168151984,-0.620728013,,458.32
458.379323,0.241089051,-0.1654054,-0.623169421,,458.38
458.4394808,0.249328804,-0.162658816,-0.623169421,,458.44
458.5045235,0.241089051,-0.1654054,-0.625916005,,458.51
458.5645594,0.241089051,-0.162658816,-0.639648926,,458.57
458.628848,0.233154475,-0.162658816,-0.625916005,,458.63
458.6895064,0.246582219,-0.168151984,-0.625916005,,458.69
458.7515667,0.235901059,-0.159912231,-0.623169421,,458.76
458.8144397,0.238342467,-0.162658816,-0.606995092,,458.82
458.8786049,0.254821972,-0.1654054,-0.634155757,,458.88
458.9393746,0.246582219,-0.170593392,-0.631409173,,458.94
459.0034442,0.246582219,-0.146484487,-0.617981429,,459.01
459.0634064,0.238342467,-0.151672479,-0.625916005,,459.07
459.1274243,0.233154475,-0.162658816,-0.623169421,,459.13
459.1893467,0.238342467,-0.146484487,-0.609741676,,459.19
459.2508659,0.249328804,-0.181579728,-0.628662589,,459.26
459.3138178,0.241089051,-0.168151984,-0.628662589,,459.32
459.3753679,0.238342467,-0.151672479,-0.623169421,,459.38
459.4396594,0.230407891,-0.151672479,-0.617981429,,459.44
459.5003958,0.238342467,-0.173339976,-0.615234844,,459.51
459.5624304,0.246582219,-0.162658816,-0.634155757,,459.57
459.6274205,0.238342467,-0.178833144,-0.625916005,,459.63
459.6875994,0.246582219,-0.170593392,-0.634155757,,459.69
459.7514503,0.235901059,-0.162658816,-0.615234844,,459.76
459.8124589,0.241089051,-0.170593392,-0.628662589,,459.82
459.8744429,0.238342467,-0.157165647,-0.623169421,,459.88
459.9395446,0.243835635,-0.168151984,-0.606995092,,459.94
460.0025975,0.241089051,-0.159912231,-0.634155757,,460.01
460.0632069,0.233154475,-0.151672479,-0.625916005,,460.07
460.1244503,0.238342467,-0.168151984,-0.631409173,,460.13
460.1864596,0.243835635,-0.168151984,-0.617981429,,460.19
460.2496087,0.238342467,-0.17608656,-0.615234844,,460.25
460.3115555,0.241089051,-0.168151984,-0.61248826,,460.32
460.3765215,0.235901059,-0.170593392,-0.631409173,,460.38
460.4386209,0.254821972,-0.168151984,-0.615234844,,460.44
460.4985083,0.235901059,-0.1654054,-0.620728013,,460.5
460.5626883,0.257568556,-0.151672479,-0.620728013,,460.57
460.6244593,0.243835635,-0.159912231,-0.617981429,,460.63
460.6864278,0.241089051,-0.168151984,-0.615234844,,460.69
460.7495725,0.246582219,-0.159912231,-0.623169421,,460.75
460.8119878,0.235901059,-0.173339976,-0.615234844,,460.82
460.873594,0.227661307,-0.1654054,-0.623169421,,460.88
460.9376462,0.241089051,-0.168151984,-0.620728013,,460.94
461.0005946,0.241089051,-0.17608656,-0.623169421,,461.01
461.0614368,0.235901059,-0.154419063,-0.628662589,,461.07
461.1235484,0.233154475,-0.168151984,-0.628662589,,461.13
461.1875176,0.243835635,-0.162658816,-0.601501924,,461.19
461.2505834,0.235901059,-0.1654054,-0.625916005,,461.26
461.3123666,0.243835635,-0.143737903,-0.615234844,,461.32
461.37255,0.246582219,-0.170593392,-0.625916005,,461.38
461.434627,0.238342467,-0.154419063,-0.620728013,,461.44
461.4994538,0.238342467,-0.151672479,-0.617981429,,461.5
461.5596164,0.246582219,-0.1654054,-0.617981429,,461.56
461.6236565,0.241089051,-0.159912231,-0.623169421,,461.63
461.6845166,0.241089051,-0.151672479,-0.631409173,,461.69
461.7474923,0.241089051,-0.170593392,-0.620728013,,461.75
461.8104884,0.230407891,-0.168151984,-0.634155757,,461.82
461.8752139,0.235901059,-0.159912231,-0.617981429,,461.88
461.9346869,0.238342467,-0.168151984,-0.64239551,,461.94
461.9975167,0.246582219,-0.148925895,-0.636902341,,462
462.0584794,0.252075388,-0.157165647,-0.617981429,,462.06
462.1214913,0.243835635,-0.168151984,-0.615234844,,462.13
462.1865103,0.238342467,-0.168151984,-0.628662589,,462.19
462.2475134,0.243835635,-0.168151984,-0.623169421,,462.25
462.3094554,0.235901059,-0.168151984,-0.620728013,,462.31
462.3714891,0.235901059,-0.159912231,-0.625916005,,462.38
462.4336337,0.241089051,-0.151672479,-0.620728013,,462.44
462.4958284,0.235901059,-0.1654054,-0.625916005,,462.5
462.5587527,0.241089051,-0.17608656,-0.625916005,,462.56
462.6207049,0.254821972,-0.154419063,-0.620728013,,462.63
462.6844964,0.233154475,-0.162658816,-0.634155757,,462.69
462.7455272,0.238342467,-0.162658816,-0.623169421,,462.75
462.8098345,0.257568556,-0.1654054,-0.628662589,,462.81
462.871525,0.241089051,-0.162658816,-0.61248826,,462.88
462.9335211,0.233154475,-0.154419063,-0.620728013,,462.94
462.9945432,0.235901059,-0.159912231,-0.609741676,,463
463.0575974,0.224914722,-0.1654054,-0.61248826,,463.06
463.1196712,0.238342467,-0.170593392,-0.631409173,,463.12
463.1827963,0.238342467,-0.154419063,-0.623169421,,463.19
463.2455474,0.249328804,-0.162658816,-0.623169421,,463.25
463.3066645,0.246582219,-0.159912231,-0.617981429,,463.31
463.369879,0.243835635,-0.1654054,-0.623169421,,463.37
463.4317315,0.238342467,-0.1654054,-0.617981429,,463.44
463.4935808,0.238342467,-0.162658816,-0.617981429,,463.5
463.5567087,0.249328804,-0.168151984,-0.634155757,,463.56
463.618582,0.227661307,-0.151672479,-0.623169421,,463.62
463.6835542,0.238342467,-0.159912231,-0.620728013,,463.69
463.7437334,0.246582219,-0.159912231,-0.623169421,,463.75
463.8060195,0.235901059,-0.17608656,-0.625916005,,463.81
463.8686965,0.241089051,-0.1654054,-0.631409173,,463.87
463.9305824,0.227661307,-0.157165647,-0.617981429,,463.94
463.9935965,0.235901059,-0.168151984,-0.617981429,,464
464.0586052,0.241089051,-0.157165647,-0.64239551,,464.06
464.1177344,0.243835635,-0.1654054,-0.615234844,,464.12
464.1805904,0.243835635,-0.159912231,-0.61248826,,464.19
464.2436443,0.243835635,-0.1654054,-0.625916005,,464.25
464.3058155,0.249328804,-0.17608656,-0.617981429,,464.31
464.3675827,0.246582219,-0.162658816,-0.625916005,,464.37
464.4296292,0.252075388,-0.1654054,-0.634155757,,464.43
464.4938867,0.246582219,-0.162658816,-0.620728013,,464.5
464.5557648,0.238342467,-0.154419063,-0.609741676,,464.56
464.6186603,0.230407891,-0.1654054,-0.620728013,,464.62
464.6798992,0.243835635,-0.1654054,-0.623169421,,464.68
464.742676,0.238342467,-0.173339976,-0.625916005,,464.75
464.805633,0.241089051,-0.1654054,-0.628662589,,464.81
464.8676994,0.243835635,-0.173339976,-0.601501924,,464.87
464.9296256,0.246582219,-0.162658816,-0.61248826,,464.93
464.9925955,0.246582219,-0.1654054,-0.606995092,,465
465.0546157,0.249328804,-0.159912231,-0.628662589,,465.06
465.1186074,0.241089051,-0.148925895,-0.625916005,,465.12
465.1796272,0.238342467,-0.17608656,-0.623169421,,465.18
465.2436532,0.238342467,-0.170593392,-0.620728013,,465.25
465.3057366,0.249328804,-0.159912231,-0.617981429,,465.31
465.3682232,0.238342467,-0.1654054,-0.628662589,,465.37
465.4291811,0.249328804,-0.1654054,-0.628662589,,465.43
