Time (s),Processed X Mag,Processed Y Mag,Processed Z Mag,,Time(s)
38.24330365,0.224914722,-0.200500641,-0.601501924,,38.25
38.30544059,0.235901059,-0.211486978,-0.61248826,,38.31
38.36863849,0.219421554,-0.197754057,-0.606995092,,38.37
38.42937099,0.214233562,-0.219421554,-0.601501924,,38.43
38.49238446,0.208740394,-0.21667497,-0.61248826,,38.5
38.55454738,0.222168138,-0.222168138,-0.604248508,,38.56
38.61750153,0.211486978,-0.211486978,-0.601501924,,38.62
38.68016381,0.20599381,-0.219421554,-0.599060516,,38.69
38.7414409,0.214233562,-0.211486978,-0.606995092,,38.75
38.8043309,0.214233562,-0.219421554,-0.599060516,,38.81
38.8664672,0.211486978,-0.222168138,-0.609741676,,38.87
38.92936425,0.21667497,-0.219421554,-0.599060516,,38.93
38.99137291,0.208740394,-0.208740394,-0.609741676,,39
39.05351659,0.20599381,-0.211486978,-0.601501924,,39.06
39.11760704,0.21667497,-0.203247225,-0.61248826,,39.12
39.17942551,0.211486978,-0.211486978,-0.596313932,,39.18
39.24138926,0.211486978,-0.219421554,-0.593567347,,39.25
39.30351755,0.227661307,-0.20599381,-0.599060516,,39.31
39.36633602,0.214233562,-0.20599381,-0.590820763,,39.37
39.42936008,0.219421554,-0.208740394,-0.61248826,,39.43
39.4906128,0.21667497,-0.219421554,-0.623169421,,39.5
39.55357207,0.21667497,-0.219421554,-0.609741676,,39.56
39.61755894,0.219421554,-0.230407891,-0.601501924,,39.62
39.67940274,0.21667497,-0.21667497,-0.615234844,,39.68
39.74143384,0.21667497,-0.20599381,-0.590820763,,39.75
39.80345757,0.219421554,-0.203247225,-0.609741676,,39.81
39.86737612,0.214233562,-0.214233562,-0.61248826,,39.87
39.92883634,0.219421554,-0.21667497,-0.596313932,,39.93
39.99041491,0.214233562,-0.20599381,-0.596313932,,40
40.05335526,0.227661307,-0.224914722,-0.61248826,,40.06
40.11479015,0.227661307,-0.222168138,-0.596313932,,40.12
40.17942455,0.21667497,-0.21667497,-0.604248508,,40.18
40.24080138,0.214233562,-0.211486978,-0.609741676,,40.25
40.30340946,0.211486978,-0.200500641,-0.599060516,,40.31
40.36641973,0.203247225,-0.222168138,-0.590820763,,40.37
40.42843159,0.227661307,-0.222168138,-0.601501924,,40.43
40.49052203,0.21667497,-0.211486978,-0.604248508,,40.5
40.55137801,0.21667497,-0.211486978,-0.604248508,,40.56
40.61543319,0.214233562,-0.222168138,-0.593567347,,40.62
40.67640143,0.214233562,-0.222168138,-0.599060516,,40.68
40.74047681,0.222168138,-0.219421554,-0.615234844,,40.75
40.80140207,0.222168138,-0.21667497,-0.601501924,,40.81
40.86339821,0.222168138,-0.21667497,-0.606995092,,40.87
40.92541521,0.208740394,-0.200500641,-0.609741676,,40.93
40.9894598,0.222168138,-0.211486978,-0.615234844,,40.99
41.05144408,0.230407891,-0.219421554,-0.604248508,,41.06
41.1154457,0.230407891,-0.208740394,-0.593567347,,41.12
41.17542162,0.208740394,-0.214233562,-0.609741676,,41.18
41.23764035,0.222168138,-0.208740394,-0.601501924,,41.24
41.30082381,0.203247225,-0.211486978,-0.609741676,,41.31
41.36248319,0.21667497,-0.21667497,-0.601501924,,41.37
41.42544086,0.20599381,-0.214233562,-0.599060516,,41.43
41.48849732,0.224914722,-0.214233562,-0.604248508,,41.49
41.54958197,0.233154475,-0.21667497,-0.606995092,,41.55
41.61245337,0.21667497,-0.219421554,-0.599060516,,41.62
41.67445112,0.227661307,-0.219421554,-0.593567347,,41.68
41.73772438,0.211486978,-0.21667497,-0.61248826,,41.74
41.80045433,0.211486978,-0.222168138,-0.599060516,,41.81
41.86146137,0.208740394,-0.222168138,-0.606995092,,41.87
41.92582316,0.233154475,-0.195007473,-0.61248826,,41.93
41.98659961,0.21667497,-0.21667497,-0.599060516,,41.99
42.04972084,0.214233562,-0.208740394,-0.609741676,,42.05
42.11164868,0.214233562,-0.224914722,-0.593567347,,42.12
42.17348318,0.233154475,-0.208740394,-0.604248508,,42.18
42.23659319,0.211486978,-0.208740394,-0.601501924,,42.24
42.29853129,0.219421554,-0.21667497,-0.606995092,,42.3
42.36238505,0.211486978,-0.20599381,-0.609741676,,42.37
42.42367208,0.222168138,-0.224914722,-0.617981429,,42.43
42.48562974,0.224914722,-0.224914722,-0.593567347,,42.49
42.5506891,0.219421554,-0.21667497,-0.599060516,,42.56
42.61065829,0.214233562,-0.20599381,-0.601501924,,42.62
42.67256207,0.222168138,-0.214233562,-0.609741676,,42.68
42.73554668,0.219421554,-0.214233562,-0.601501924,,42.74
42.79950051,0.222168138,-0.211486978,-0.601501924,,42.8
42.86064578,0.211486978,-0.21667497,-0.606995092,,42.87
42.92357362,0.214233562,-0.222168138,-0.609741676,,42.93
42.98470061,0.230407891,-0.222168138,-0.61248826,,42.99
43.04752166,0.211486978,-0.200500641,-0.604248508,,43.05
43.10960343,0.219421554,-0.203247225,-0.61248826,,43.11
43.1745871,0.227661307,-0.21667497,-0.601501924,,43.18
43.23560184,0.211486978,-0.214233562,-0.601501924,,43.24
43.29654955,0.214233562,-0.219421554,-0.617981429,,43.3
43.36150403,0.214233562,-0.214233562,-0.609741676,,43.37
43.42153287,0.214233562,-0.208740394,-0.61248826,,43.43
43.48579203,0.222168138,-0.219421554,-0.599060516,,43.49
43.54865829,0.222168138,-0.227661307,-0.601501924,,43.55
43.60871632,0.214233562,-0.219421554,-0.61248826,,43.61
43.67456465,0.227661307,-0.20599381,-0.61248826,,43.68
43.73564546,0.21667497,-0.219421554,-0.596313932,,43.74
43.79665988,0.222168138,-0.222168138,-0.599060516,,43.8
43.85859412,0.211486978,-0.211486978,-0.593567347,,43.86
43.92079008,0.230407891,-0.219421554,-0.604248508,,43.93
43.98460504,0.227661307,-0.214233562,-0.604248508,,43.99
44.04568456,0.214233562,-0.211486978,-0.599060516,,44.05
44.1086015,0.214233562,-0.222168138,-0.61248826,,44.11
44.17056301,0.211486978,-0.21667497,-0.615234844,,44.18
44.23270861,0.224914722,-0.222168138,-0.61248826,,44.24
44.29557263,0.21667497,-0.219421554,-0.61248826,,44.3
44.35757327,0.238342467,-0.211486978,-0.601501924,,44.36
44.42076057,0.227661307,-0.219421554,-0.601501924,,44.43
44.48268648,0.20599381,-0.214233562,-0.599060516,,44.49
44.54558193,0.227661307,-0.222168138,-0.604248508,,44.55
44.60774293,0.214233562,-0.219421554,-0.601501924,,44.61
44.66961303,0.21667497,-0.219421554,-0.606995092,,44.67
44.73361272,0.224914722,-0.222168138,-0.615234844,,44.74
44.79604858,0.219421554,-0.211486978,-0.593567347,,44.8
44.85662168,0.21667497,-0.211486978,-0.606995092,,44.86
44.9217516,0.219421554,-0.222168138,-0.596313932,,44.93
44.98268103,0.214233562,-0.208740394,-0.588074179,,44.99
45.04566981,0.208740394,-0.21667497,-0.617981429,,45.05
45.10662072,0.21667497,-0.208740394,-0.606995092,,45.11
45.16873072,0.211486978,-0.208740394,-0.609741676,,45.17
45.23485167,0.227661307,-0.222168138,-0.606995092,,45.24
45.29463291,0.222168138,-0.222168138,-0.606995092,,45.3
45.35676537,0.21667497,-0.21667497,-0.61248826,,45.36
45.42069386,0.227661307,-0.208740394,-0.617981429,,45.43
45.48162906,0.219421554,-0.227661307,-0.609741676,,45.49
45.5436762,0.208740394,-0.227661307,-0.623169421,,45.55
45.6058574,0.219421554,-0.21667497,-0.585327595,,45.61
45.66982567,0.219421554,-0.21667497,-0.606995092,,45.67
45.73068967,0.214233562,-0.214233562,-0.604248508,,45.74
45.7936592,0.21667497,-0.222168138,-0.61248826,,45.8
45.85765922,0.203247225,-0.211486978,-0.601501924,,45.86
45.91776792,0.224914722,-0.214233562,-0.609741676,,45.92
45.97970152,0.208740394,-0.21667497,-0.601501924,,45.98
46.04372046,0.222168138,-0.222168138,-0.590820763,,46.05
46.10583463,0.211486978,-0.219421554,-0.593567347,,46.11
46.16801552,0.219421554,-0.219421554,-0.61248826,,46.17
46.22968453,0.21667497,-0.230407891,-0.604248508,,46.23
46.29207869,0.211486978,-0.20599381,-0.604248508,,46.3
46.35686255,0.21667497,-0.214233562,-0.606995092,,46.36
46.41888627,0.224914722,-0.219421554,-0.606995092,,46.42
46.4809084,0.214233562,-0.211486978,-0.617981429,,46.49
46.54168709,0.200500641,-0.211486978,-0.609741676,,46.55
46.60499306,0.222168138,-0.224914722,-0.609741676,,46.61
46.66886671,0.214233562,-0.227661307,-0.615234844,,46.67
46.72865854,0.241089051,-0.224914722,-0.599060516,,46.73
46.79164988,0.214233562,-0.233154475,-0.604248508,,46.8
46.85563675,0.203247225,-0.211486978,-0.61248826,,46.86
46.9168885,0.222168138,-0.214233562,-0.601501924,,46.92
46.97864346,0.219421554,-0.224914722,-0.601501924,,46.98
47.04073615,0.219421554,-0.222168138,-0.596313932,,47.05
47.10373134,0.227661307,-0.219421554,-0.615234844,,47.11
47.16570183,0.21667497,-0.21667497,-0.601501924,,47.17
47.22780157,0.222168138,-0.219421554,-0.604248508,,47.23
47.29271051,0.219421554,-0.211486978,-0.604248508,,47.3
47.35392762,0.208740394,-0.222168138,-0.609741676,,47.36
47.41572332,0.222168138,-0.222168138,-0.61248826,,47.42
47.47983751,0.211486978,-0.208740394,-0.609741676,,47.48
47.5409536,0.227661307,-0.21667497,-0.615234844,,47.55
47.60485932,0.219421554,-0.211486978,-0.601501924,,47.61
47.66491382,0.233154475,-0.211486978,-0.609741676,,47.67
47.72771561,0.230407891,-0.219421554,-0.601501924,,47.73
47.78976179,0.200500641,-0.208740394,-0.601501924,,47.79
47.85188944,0.224914722,-0.222168138,-0.599060516,,47.86
47.91685514,0.222168138,-0.208740394,-0.620728013,,47.92
47.97773197,0.211486978,-0.219421554,-0.604248508,,47.98
48.04169959,0.203247225,-0.208740394,-0.606995092,,48.05
48.10369317,0.222168138,-0.211486978,-0.615234844,,48.11
48.16396095,0.224914722,-0.211486978,-0.604248508,,48.17
48.22776918,0.214233562,-0.219421554,-0.606995092,,48.23
48.2887759,0.227661307,-0.208740394,-0.606995092,,48.29
48.35289169,0.20599381,-0.203247225,-0.604248508,,48.36
48.41371207,0.211486978,-0.230407891,-0.617981429,,48.42
48.4760655,0.21667497,-0.219421554,-0.596313932,,48.48
48.54085225,0.214233562,-0.214233562,-0.601501924,,48.55
48.60173517,0.222168138,-0.21667497,-0.601501924,,48.61
48.66385768,0.214233562,-0.219421554,-0.606995092,,48.67
48.72581277,0.214233562,-0.208740394,-0.620728013,,48.73
48.78992536,0.224914722,-0.219421554,-0.604248508,,48.79
48.85286315,0.211486978,-0.222168138,-0.617981429,,48.86
48.91277653,0.222168138,-0.222168138,-0.61248826,,48.92
48.97575633,0.224914722,-0.211486978,-0.609741676,,48.98
49.037756,0.224914722,-0.21667497,-0.620728013,,49.04
49.10088622,0.214233562,-0.21667497,-0.615234844,,49.11
49.16322906,0.208740394,-0.233154475,-0.609741676,,49.17
49.2248041,0.227661307,-0.224914722,-0.596313932,,49.23
49.2908298,0.211486978,-0.219421554,-0.606995092,,49.3
49.35181086,0.222168138,-0.20599381,-0.606995092,,49.36
49.41272714,0.230407891,-0.219421554,-0.604248508,,49.42
49.47486857,0.21667497,-0.214233562,-0.61248826,,49.48
49.53809757,0.222168138,-0.222168138,-0.604248508,,49.54
49.60177173,0.21667497,-0.224914722,-0.604248508,,49.61
49.66276594,0.211486978,-0.208740394,-0.599060516,,49.67
49.72399813,0.235901059,-0.208740394,-0.606995092,,49.73
49.78690833,0.224914722,-0.222168138,-0.606995092,,49.79
49.84898049,0.208740394,-0.21667497,-0.599060516,,49.85
49.91339808,0.208740394,-0.21667497,-0.606995092,,49.92
49.97381083,0.224914722,-0.208740394,-0.615234844,,49.98
50.03580473,0.214233562,-0.222168138,-0.609741676,,50.04
50.09980346,0.230407891,-0.224914722,-0.601501924,,50.1
50.16184804,0.21667497,-0.219421554,-0.604248508,,50.17
50.22395579,0.219421554,-0.211486978,-0.61248826,,50.23
50.28682879,0.20599381,-0.211486978,-0.606995092,,50.29
50.34800165,0.21667497,-0.222168138,-0.604248508,,50.35
50.41247152,0.227661307,-0.21667497,-0.596313932,,50.42
50.47394874,0.208740394,-0.222168138,-0.617981429,,50.48
50.53503307,0.224914722,-0.211486978,-0.620728013,,50.54
50.59883969,0.227661307,-0.219421554,-0.609741676,,50.6
50.65981691,0.219421554,-0.214233562,-0.604248508,,50.66
50.72295867,0.21667497,-0.20599381,-0.606995092,,50.73
50.78494808,0.235901059,-0.197754057,-0.604248508,,50.79
50.84888395,0.208740394,-0.203247225,-0.599060516,,50.85
50.90992916,0.219421554,-0.222168138,-0.628662589,,50.91
50.97413732,0.219421554,-0.21667497,-0.606995092,,50.98
51.03708216,0.214233562,-0.219421554,-0.615234844,,51.04
51.09897664,0.219421554,-0.211486978,-0.615234844,,51.1
51.15888745,0.211486978,-0.200500641,-0.617981429,,51.16
51.22183262,0.211486978,-0.21667497,-0.604248508,,51.23
51.28490863,0.230407891,-0.219421554,-0.606995092,,51.29
51.34889871,0.214233562,-0.211486978,-0.61248826,,51.35
51.40892049,0.224914722,-0.203247225,-0.601501924,,51.41
51.47126141,0.222168138,-0.211486978,-0.609741676,,51.48
51.53403018,0.227661307,-0.211486978,-0.606995092,,51.54
51.59593011,0.203247225,-0.219421554,-0.606995092,,51.6
51.65902344,0.203247225,-0.211486978,-0.61248826,,51.66
51.72122581,0.203247225,-0.21667497,-0.61248826,,51.73
51.78397405,0.214233562,-0.214233562,-0.601501924,,51.79
51.8461235,0.214233562,-0.214233562,-0.604248508,,51.85
51.90880888,0.214233562,-0.219421554,-0.604248508,,51.91
51.97088969,0.214233562,-0.20599381,-0.61248826,,51.98
52.03489035,0.230407891,-0.203247225,-0.604248508,,52.04
52.09489931,0.222168138,-0.214233562,-0.606995092,,52.1
52.15892113,0.227661307,-0.211486978,-0.615234844,,52.16
52.21991438,0.211486978,-0.224914722,-0.601501924,,52.22
52.28395962,0.211486978,-0.224914722,-0.615234844,,52.29
52.34587879,0.219421554,-0.21667497,-0.601501924,,52.35
52.40702438,0.233154475,-0.222168138,-0.599060516,,52.41
52.4718942,0.21667497,-0.195007473,-0.609741676,,52.48
52.53188006,0.21667497,-0.219421554,-0.604248508,,52.54
52.59590028,0.227661307,-0.219421554,-0.596313932,,52.6
52.65709783,0.222168138,-0.21667497,-0.606995092,,52.66
52.72199586,0.211486978,-0.21667497,-0.61248826,,52.73
52.78192624,0.222168138,-0.227661307,-0.609741676,,52.79
52.84490604,0.200500641,-0.219421554,-0.593567347,,52.85
52.90899907,0.20599381,-0.208740394,-0.623169421,,52.91
52.97090798,0.222168138,-0.214233562,-0.604248508,,52.98
53.03120109,0.222168138,-0.208740394,-0.590820763,,53.04
53.09597052,0.224914722,-0.21667497,-0.617981429,,53.1
53.1559195,0.214233562,-0.211486978,-0.615234844,,53.16
53.2209362,0.219421554,-0.208740394,-0.620728013,,53.23
53.28209911,0.214233562,-0.224914722,-0.615234844,,53.29
53.34295477,0.230407891,-0.211486978,-0.596313932,,53.35
53.40612219,0.222168138,-0.222168138,-0.606995092,,53.41
53.47139932,0.211486978,-0.203247225,-0.609741676,,53.48
53.5310388,0.233154475,-0.21667497,-0.590820763,,53.54
53.59292975,0.219421554,-0.211486978,-0.604248508,,53.6
53.65698044,0.219421554,-0.224914722,-0.609741676,,53.66
53.71898878,0.227661307,-0.224914722,-0.609741676,,53.72
53.77999357,0.208740394,-0.21667497,-0.604248508,,53.78
53.84200543,0.227661307,-0.214233562,-0.617981429,,53.85
53.90622546,0.224914722,-0.214233562,-0.606995092,,53.91
53.96912476,0.211486978,-0.211486978,-0.599060516,,53.97
54.03230982,0.21667497,-0.21667497,-0.604248508,,54.04
54.09204328,0.214233562,-0.200500641,-0.601501924,,54.1
54.15409555,0.227661307,-0.219421554,-0.617981429,,54.16
54.21918987,0.222168138,-0.219421554,-0.593567347,,54.22
54.27943039,0.211486978,-0.219421554,-0.609741676,,54.28
54.34197497,0.224914722,-0.211486978,-0.615234844,,54.35
54.40607793,0.224914722,-0.214233562,-0.617981429,,54.41
54.46610517,0.214233562,-0.211486978,-0.61248826,,54.47
54.52899966,0.211486978,-0.21667497,-0.615234844,,54.53
54.59119337,0.227661307,-0.211486978,-0.604248508,,54.6
54.65507472,0.21667497,-0.214233562,-0.606995092,,54.66
54.71905549,0.214233562,-0.214233562,-0.593567347,,54.72
54.77807662,0.214233562,-0.222168138,-0.609741676,,54.78
54.84104359,0.21667497,-0.21667497,-0.606995092,,54.85
54.90398683,0.20599381,-0.21667497,-0.606995092,,54.91
54.96613692,0.20599381,-0.235901059,-0.606995092,,54.97
55.02802947,0.214233562,-0.219421554,-0.609741676,,55.03
55.09002081,0.21667497,-0.222168138,-0.609741676,,55.1
55.15313724,0.21667497,-0.21667497,-0.599060516,,55.16
55.21614462,0.219421554,-0.203247225,-0.593567347,,55.22
55.28007953,0.219421554,-0.211486978,-0.604248508,,55.29
55.34021035,0.21667497,-0.227661307,-0.590820763,,55.35
55.404135,0.224914722,-0.20599381,-0.617981429,,55.41
55.46603333,0.224914722,-0.214233562,-0.604248508,,55.47
55.52716994,0.219421554,-0.224914722,-0.596313932,,55.53
55.59111383,0.20599381,-0.214233562,-0.617981429,,55.6
55.65413564,0.227661307,-0.211486978,-0.617981429,,55.66
55.71613018,0.214233562,-0.222168138,-0.599060516,,55.72
55.77913372,0.222168138,-0.219421554,-0.593567347,,55.78
55.84125976,0.21667497,-0.227661307,-0.596313932,,55.85
55.90412506,0.211486978,-0.219421554,-0.615234844,,55.91
55.9651661,0.224914722,-0.230407891,-0.606995092,,55.97
56.02719463,0.227661307,-0.219421554,-0.601501924,,56.03
56.09004198,0.219421554,-0.214233562,-0.604248508,,56.1
56.15208623,0.214233562,-0.208740394,-0.601501924,,56.16
56.21618984,0.233154475,-0.233154475,-0.601501924,,56.22
56.27605864,0.21667497,-0.219421554,-0.604248508,,56.28
56.33915743,0.230407891,-0.21667497,-0.620728013,,56.34
56.40149354,0.203247225,-0.211486978,-0.609741676,,56.41
56.46308012,0.21667497,-0.214233562,-0.606995092,,56.47
56.52708046,0.200500641,-0.219421554,-0.599060516,,56.53
56.58808942,0.21667497,-0.21667497,-0.601501924,,56.59
56.65218469,0.222168138,-0.222168138,-0.604248508,,56.66
56.7153659,0.197754057,-0.211486978,-0.61248826,,56.72
56.7750984,0.222168138,-0.21667497,-0.617981429,,56.78
56.84009586,0.222168138,-0.214233562,-0.609741676,,56.85
56.90128956,0.224914722,-0.214233562,-0.609741676,,56.91
56.96291367,0.208740394,-0.214233562,-0.617981429,,56.97
57.02509679,0.214233562,-0.20599381,-0.601501924,,57.03
57.08809167,0.233154475,-0.214233562,-0.596313932,,57.09
57.15223023,0.227661307,-0.208740394,-0.609741676,,57.16
57.21253746,0.224914722,-0.21667497,-0.606995092,,57.22
57.27427767,0.222168138,-0.214233562,-0.604248508,,57.28
57.3392793,0.211486978,-0.214233562,-0.609741676,,57.34
57.40107532,0.222168138,-0.219421554,-0.615234844,,57.41
57.46272797,0.222168138,-0.211486978,-0.604248508,,57.47
57.52428024,0.227661307,-0.214233562,-0.61248826,,57.53
57.58626131,0.222168138,-0.21667497,-0.61248826,,57.59
57.65030687,0.21667497,-0.20599381,-0.593567347,,57.66
57.71112468,0.222168138,-0.219421554,-0.599060516,,57.72
57.77514394,0.214233562,-0.211486978,-0.617981429,,57.78
57.83836588,0.203247225,-0.222168138,-0.615234844,,57.84
57.89829979,0.20599381,-0.230407891,-0.604248508,,57.9
57.96298904,0.21667497,-0.20599381,-0.601501924,,57.97
58.02327638,0.222168138,-0.219421554,-0.625916005,,58.03
58.08629402,0.222168138,-0.214233562,-0.609741676,,58.09
58.1488726,0.203247225,-0.211486978,-0.604248508,,58.15
58.21028439,0.224914722,-0.214233562,-0.606995092,,58.22
58.27332384,0.227661307,-0.21667497,-0.593567347,,58.28
58.33522057,0.21667497,-0.219421554,-0.609741676,,58.34
58.3971824,0.214233562,-0.224914722,-0.601501924,,58.4
58.46278249,0.224914722,-0.219421554,-0.609741676,,58.47
58.52418306,0.230407891,-0.21667497,-0.596313932,,58.53
58.5871898,0.214233562,-0.224914722,-0.61248826,,58.59
58.64923501,0.211486978,-0.224914722,-0.604248508,,58.65
58.7092382,0.21667497,-0.214233562,-0.601501924,,58.71
58.7751882,0.227661307,-0.211486978,-0.604248508,,58.78
58.83543192,0.214233562,-0.219421554,-0.599060516,,58.84
58.89718304,0.219421554,-0.208740394,-0.604248508,,58.9
58.95926642,0.211486978,-0.208740394,-0.61248826,,58.96
59.02137867,0.203247225,-0.21667497,-0.609741676,,59.03
59.08729499,0.20599381,-0.219421554,-0.606995092,,59.09
59.1461981,0.222168138,-0.21667497,-0.599060516,,59.15
59.20921061,0.214233562,-0.208740394,-0.615234844,,59.21
59.27120003,0.222168138,-0.21667497,-0.609741676,,59.28
59.33352202,0.224914722,-0.21667497,-0.620728013,,59.34
59.39621766,0.227661307,-0.219421554,-0.606995092,,59.4
59.45821798,0.224914722,-0.222168138,-0.601501924,,59.46
59.52118239,0.211486978,-0.21667497,-0.61248826,,59.53
59.58520164,0.214233562,-0.214233562,-0.606995092,,59.59
59.6460929,0.214233562,-0.219421554,-0.590820763,,59.65
59.70828565,0.219421554,-0.211486978,-0.609741676,,59.71
59.77041875,0.222168138,-0.211486978,-0.61248826,,59.78
59.83433281,0.222168138,-0.222168138,-0.601501924,,59.84
59.89521252,0.20599381,-0.203247225,-0.604248508,,59.9
59.95725998,0.222168138,-0.219421554,-0.604248508,,59.96
60.02043895,0.214233562,-0.200500641,-0.61248826,,60.03
60.08221957,0.219421554,-0.211486978,-0.599060516,,60.09
60.14631613,0.20599381,-0.20599381,-0.606995092,,60.15
60.20825999,0.21667497,-0.214233562,-0.61248826,,60.21
60.27052491,0.214233562,-0.224914722,-0.606995092,,60.28
60.33235716,0.20599381,-0.20599381,-0.596313932,,60.34
60.39520771,0.224914722,-0.21667497,-0.601501924,,60.4
